carNum|sex|age|marriage|region|job|capacity|year|type|income
X0014|여|18|기혼|전북|개인사업|4000|2009|B|4800
X0015|여|63|기혼|충북|회사원|3000|2003|A|3300
X0016|남|66|기혼|서울|공무원|3500|2008|B|4550
X0017|남|55|미혼|울산|프리랜서|3500|2012|A|4730
X0018|남|53|기혼|부산|회사원|4000|2007|D|4800
X0019|여|36|미혼|대전|프리랜서|3000|2006|C|3300
X0020|여|30|미혼|제주|주부|4000|2003|C|5200
X0021|남|34|기혼|대구|프리랜서|4000|2011|B|4400
X0022|남|30|기혼|경남|개인사업|3500|2015|H|3850
X0023|남|39|미혼|충북|공무원|3500|2007|G|4200
X0024|여|37|기혼|서울|공무원|3000|2007|F|3900
X0025|남|22|미혼|광주|공무원|4000|2012|G|5200
X0026|남|61|미혼|경북|개인사업|2500|2009|G|3250
X0027|여|17|미혼|충북|개인사업|3500|2015|F|3850
X0028|여|22|기혼|경남|주부|4000|2005|A|4400
X0029|남|57|미혼|인천|개인사업|3500|2003|A|4550
X0030|여|48|기혼|부산|회사원|3500|2006|D|3850
X0031|여|65|미혼|제주|주부|3500|2002|H|4550
X0032|여|34|미혼|제주|학생|3000|2012|D|3300
X0033|여|31|기혼|전남|공무원|3500|2004|H|3850
X0034|여|25|미혼|울산|프리랜서|4000|2012|C|4800
X0035|남|47|미혼|인천|개인사업|3000|2011|D|3300
X0036|여|39|미혼|충남|회사원|3000|2003|G|3300
X0037|여|39|미혼|인천|학생|3500|2005|A|3850
X0038|여|31|미혼|부산|개인사업|2500|2006|B|4034
X0039|남|23|기혼|충남|전문직|3500|2002|G|4550
X0040|여|40|미혼|충남|전문직|3000|2001|C|3300
X0041|여|37|기혼|경기|학생|4500|2013|E|5850
X0042|여|34|미혼|대전|프리랜서|2500|2008|A|3250
X0043|여|41|기혼|서울|전문직|3500|2013|G|4550
X0044|여|55|기혼|경북|공무원|3500|2007|B|4572
X0045|여|21|미혼|대전|공무원|4000|2000|D|4400
X0046|남|20|기혼|전남|프리랜서|4000|2013|D|4400
X0047|남|43|미혼|울산|회사원|3500|2007|B|4200
X0048|남|17|기혼|인천|회사원|3500|2014|D|4200
X0049|남|55|미혼|울산|프리랜서|3500|2004|A|3850
X0050|여|57|미혼|전남|회사원|4500|2013|E|5400
X0051|여|62|기혼|세종|학생|3500|2007|E|3850
X0052|여|43|미혼|대전|전문직|4000|2013|F|4400
X0053|여|69|기혼|서울|회사원|4000|2002|F|6175
X0054|남|39|미혼|대구|공무원|4000|2011|C|5140
X0055|남|36|미혼|세종|회사원|4000|2005|G|4800
X0056|여|50|미혼|광주|전문직|4000|2011|B|4400
X0057|남|41|기혼|충남|주부|2500|2010|G|2750
X0058|남|28|기혼|제주|프리랜서|4500|2006|B|4950
X0059|남|58|기혼|강원|전문직|4000|2014|D|5690
X0060|여|32|기혼|세종|공무원|3000|2010|G|3782
X0061|남|64|미혼|충남|프리랜서|4500|2001|F|5850
X0062|남|44|기혼|경기|프리랜서|3500|2000|G|4200
X0063|남|68|기혼|서울|전문직|3000|2009|D|4210
X0064|남|56|기혼|제주|학생|3500|2003|H|4550
X0065|여|44|기혼|전남|학생|3500|2014|A|4550
X0066|여|29|기혼|울산|전문직|4500|2001|C|5850
X0067|남|18|미혼|인천|학생|4000|2014|E|4800
X0068|여|31|기혼|울산|주부|2500|2003|A|2750
X0069|남|68|기혼|전남|공무원|3500|2006|C|4200
X0070|남|55|미혼|울산|개인사업|4000|2000|F|4800
X0071|여|47|미혼|경북|전문직|2500|2005|G|3250
X0072|남|26|기혼|전북|개인사업|4500|2014|G|5850
X0073|여|23|기혼|광주|주부|3500|2008|E|4550
X0074|남|22|기혼|울산|회사원|4000|2012|E|4800
X0075|여|25|미혼|울산|회사원|3000|2000|H|3600
X0076|남|29|기혼|인천|주부|4000|2011|B|4400
X0077|남|15|기혼|대전|회사원|4000|2014|B|5200
X0078|여|22|미혼|인천|전문직|4000|2015|G|5200
X0079|여|50|기혼|충남|프리랜서|4000|2006|H|5200
X0080|여|22|기혼|경남|주부|4000|2010|H|4800
X0081|여|18|기혼|울산|학생|3000|2008|D|3600
X0082|남|42|기혼|광주|주부|3000|2000|C|3300
X0083|남|47|기혼|인천|전문직|3000|2011|A|4442
X0084|여|35|기혼|제주|공무원|4000|2010|G|4400
X0085|여|15|기혼|충남|공무원|4000|2004|A|4800
X0086|남|24|미혼|울산|공무원|2500|2015|F|2750
X0087|여|35|기혼|경기|공무원|3500|2003|E|3850
X0088|남|25|미혼|부산|학생|3500|2012|A|4200
X0089|남|18|기혼|충남|전문직|4500|2002|G|4950
X0090|여|62|기혼|인천|전문직|3000|2013|F|3900
X0091|여|22|기혼|경남|회사원|3500|2003|G|3850
X0092|남|22|기혼|충남|주부|3000|2008|G|3900
X0093|여|28|미혼|인천|전문직|3500|2016|F|5051
X0094|남|16|기혼|부산|학생|3500|2007|E|4200
X0095|여|27|기혼|제주|개인사업|3500|2004|E|4499
X0096|여|20|기혼|울산|개인사업|4000|2011|F|4800
X0097|남|30|기혼|충남|전문직|3000|2004|C|3887
X0098|남|35|미혼|인천|회사원|4000|2012|A|4678
X0099|남|25|미혼|울산|회사원|4000|2002|B|4400
X0100|남|55|미혼|대구|회사원|3000|2001|F|3300
Y0001|남|46|미혼|강원|프리랜서|4000|2011|G|4800
Y0002|여|25|미혼|대전|주부|4000|2006|H|4400
Y0003|여|47|미혼|경기|개인사업|4000|2016|D|4800
Y0004|여|56|기혼|전북|주부|4500|2012|C|5400
Y0005|여|38|미혼|대전|학생|2500|2014|B|2750
Y0006|남|39|기혼|경기|주부|4000|2016|C|4800
Y0007|남|32|기혼|경기|프리랜서|4000|2011|A|4800
Y0008|남|70|기혼|전남|공무원|3500|2003|E|4583
Y0009|여|21|기혼|충북|주부|4000|2013|B|4800
Y0010|여|47|미혼|울산|프리랜서|3500|2012|B|4550
Y0011|여|25|기혼|서울|공무원|3500|2006|D|4354
Y0012|남|18|미혼|울산|프리랜서|3500|2011|D|4329
Y0013|남|51|기혼|충북|개인사업|3000|2008|H|3900
Y0014|여|16|기혼|강원|학생|2500|2003|A|3000
Y0015|남|52|미혼|대전|회사원|4500|2014|B|4950
Y0016|남|52|미혼|경기|주부|3500|2016|G|4200
Y0017|여|54|미혼|강원|회사원|4000|2002|A|5200
Y0018|여|62|미혼|전북|전문직|3000|2008|E|3900
Y0019|남|60|미혼|서울|주부|3000|2004|H|3600
Y0020|여|34|기혼|제주|프리랜서|3000|2001|E|3900
Y0021|남|69|기혼|충북|전문직|2500|2015|G|2750
Y0022|여|22|미혼|부산|개인사업|3500|2008|A|3850
Y0023|남|47|미혼|전북|학생|3500|2014|D|4200
Y0024|여|20|기혼|충남|회사원|4000|2010|G|4800
Y0025|여|19|미혼|울산|학생|3000|2012|C|4476
Y0026|여|57|기혼|대구|회사원|3000|2006|H|3777
Y0027|남|68|미혼|강원|회사원|3000|2003|B|3900
Y0028|여|51|기혼|충남|전문직|3500|2016|G|4200
Y0029|여|21|기혼|경북|주부|3500|2010|F|4200
Y0030|여|39|미혼|경북|프리랜서|2500|2010|G|3000
Y0031|남|58|기혼|전남|공무원|3500|2006|H|3970
Y0032|남|46|기혼|부산|회사원|3500|2007|C|3850
Y0033|여|45|기혼|대구|전문직|3500|2012|D|4200
Y0034|남|39|기혼|충북|개인사업|3500|2010|E|4200
Y0035|남|35|미혼|경북|전문직|4000|2000|G|5200
Y0036|남|34|기혼|충남|주부|2500|2000|E|3000
Y0037|남|62|기혼|서울|공무원|3000|2012|F|3600
Y0038|남|47|기혼|강원|회사원|3000|2011|G|3600
Y0039|남|64|기혼|대전|공무원|4500|2011|B|5400
Y0040|여|57|미혼|강원|공무원|4500|2001|H|4950
Y0041|남|48|미혼|충남|공무원|4000|2003|A|5200
Y0042|남|52|미혼|인천|학생|4000|2006|G|4400
Y0043|남|22|기혼|전남|회사원|3000|2005|A|3300
Y0044|남|15|미혼|부산|주부|3500|2001|G|4889
Y0045|여|61|기혼|경기|개인사업|4000|2010|C|5709
Y0046|여|43|기혼|경기|회사원|3500|2012|B|4200
Y0047|남|16|기혼|울산|주부|4000|2006|A|4783
Y0048|남|16|미혼|경북|프리랜서|3500|2016|G|4218
Y0049|여|30|기혼|인천|공무원|3500|2009|G|4200
Y0050|남|28|미혼|울산|주부|4000|2009|H|5200
Y0051|여|54|기혼|울산|전문직|3000|2010|H|4060
Y0052|남|49|미혼|강원|회사원|3000|2006|G|3900
Y0053|남|25|기혼|전북|공무원|3000|2016|G|3900
Y0054|여|62|미혼|광주|전문직|3500|2005|E|5348
Y0055|남|20|기혼|인천|공무원|4500|2001|G|4950
Y0056|여|34|미혼|인천|회사원|3500|2007|E|4200
Y0057|남|61|기혼|세종|개인사업|3500|2006|B|4550
Y0058|남|28|기혼|울산|회사원|3000|2001|B|3900
Y0059|여|20|기혼|울산|주부|3500|2000|E|4550
Y0060|남|48|기혼|충북|학생|4500|2005|D|5400
Y0061|남|57|기혼|대구|회사원|3000|2000|D|3300
Y0062|남|47|기혼|경기|회사원|4000|2001|H|4400
Y0063|여|17|미혼|울산|개인사업|3500|2007|H|4200
Y0064|남|18|기혼|전남|프리랜서|3000|2003|G|3300
Y0065|여|45|미혼|강원|주부|3500|2003|E|4550
Y0066|남|30|기혼|경기|개인사업|3000|2016|E|3300
Y0067|남|38|기혼|대전|학생|3000|2015|B|3900
Y0068|남|46|미혼|경남|회사원|3000|2013|D|4227
Y0069|남|57|기혼|강원|주부|4500|2012|A|5400
Y0070|남|32|기혼|인천|주부|3500|2000|C|4200
Y0071|여|43|기혼|경북|학생|3000|2002|B|3600
Y0072|남|58|미혼|대구|주부|3000|2000|B|3600
Y0073|여|39|기혼|인천|주부|4500|2011|A|5850
Y0074|남|25|미혼|부산|학생|3500|2014|C|4550
Y0075|여|64|기혼|세종|프리랜서|4000|2006|E|4800
Y0076|여|50|미혼|부산|전문직|4000|2000|G|4800
Y0077|여|48|미혼|전북|주부|3500|2008|B|4342
Y0078|남|44|기혼|광주|회사원|4500|2007|D|5400
Y0079|남|50|기혼|전남|개인사업|3500|2001|E|4045
Y0080|남|61|기혼|대전|전문직|3000|2014|B|3900
Y0081|여|57|기혼|대구|공무원|3500|2007|D|4200
Y0082|남|34|기혼|강원|공무원|3000|2002|C|3300
Y0083|여|40|기혼|경기|개인사업|3500|2016|F|4200
Y0084|여|45|기혼|인천|학생|3500|2014|A|4200
Y0085|남|26|기혼|경남|회사원|3000|2016|A|3600
Y0086|남|58|미혼|서울|공무원|3000|2002|D|4088
Y0087|여|50|미혼|서울|학생|4000|2004|B|4800
Y0088|여|56|기혼|울산|회사원|3500|2000|B|4200
Y0089|남|39|기혼|인천|개인사업|3000|2003|A|4466
Y0090|남|41|미혼|광주|주부|3500|2007|B|5144
Y0091|여|65|미혼|대전|개인사업|3000|2002|A|3300
Y0092|여|55|기혼|충남|회사원|2500|2007|A|3327
Y0093|남|52|미혼|충북|회사원|4000|2009|G|4800
Y0094|여|31|기혼|서울|주부|3500|2015|G|4550
Y0095|여|43|미혼|세종|학생|4000|2000|B|4400
Y0096|여|30|미혼|전북|프리랜서|3000|2004|F|3300
Y0097|여|67|미혼|광주|프리랜서|3500|2011|G|3850
Y0098|남|68|기혼|울산|회사원|4000|2012|A|5200
Y0099|여|47|기혼|세종|프리랜서|3500|2007|C|4200
Y0100|여|70|기혼|전북|학생|3500|2003|E|4200
Z0001|여|63|기혼|세종|주부|3000|2005|F|3900
Z0002|여|57|미혼|전북|회사원|3500|2000|A|5515
Z0003|남|55|미혼|인천|프리랜서|3500|2011|B|4550
Z0004|여|67|기혼|충남|주부|3500|2003|B|4200
Z0005|남|53|미혼|경기|공무원|4000|2005|B|4800
Z0006|남|29|미혼|대전|주부|3500|2009|C|4200
Z0007|남|50|기혼|경기|주부|3500|2010|E|5270
Z0008|여|21|기혼|부산|회사원|4000|2011|D|5200
Z0009|남|32|미혼|강원|학생|3000|2007|B|4082
Z0010|여|20|미혼|광주|주부|3500|2002|E|4550
Z0011|여|67|미혼|강원|전문직|4000|2014|G|4800
Z0012|남|33|미혼|서울|회사원|4500|2007|A|5814
Z0013|여|30|기혼|대전|전문직|3000|2002|D|3600
Z0014|여|36|기혼|울산|전문직|4000|2008|D|5611
Z0015|여|38|기혼|제주|프리랜서|4000|2010|C|5565
Z0016|여|22|미혼|경기|전문직|4000|2002|C|4400
Z0017|남|47|미혼|제주|개인사업|4000|2008|B|4961
Z0018|남|46|미혼|경남|전문직|5000|2003|B|6500
Z0019|남|60|미혼|전남|전문직|4000|2001|H|4800
Z0020|남|29|기혼|인천|주부|3000|2008|D|3836
Z0021|여|46|미혼|충남|프리랜서|3000|2001|H|3900
Z0022|여|64|기혼|강원|주부|4000|2010|B|4400
Z0023|여|50|기혼|울산|개인사업|3000|2003|C|3600
Z0024|여|27|기혼|세종|개인사업|3500|2005|C|3850
Z0025|남|43|미혼|울산|공무원|4500|2014|E|5923
Z0026|여|42|미혼|경기|회사원|3500|2007|F|3850
Z0027|남|16|기혼|충북|개인사업|3500|2003|F|5471
Z0028|남|22|미혼|대전|회사원|3500|2010|D|4909
Z0029|여|25|미혼|대전|공무원|3500|2011|A|4550
Z0030|여|24|기혼|광주|주부|3000|2012|D|3300
Z0031|여|17|기혼|대구|프리랜서|3500|2009|B|3850
Z0032|남|55|미혼|대전|개인사업|4000|2008|D|4400
Z0033|여|45|기혼|세종|학생|3000|2014|D|3522
Z0034|여|59|미혼|충북|개인사업|3500|2004|D|3850
Z0035|여|67|미혼|강원|학생|3500|2004|A|4200
Z0036|여|50|미혼|경북|주부|3000|2015|A|3777
Z0037|남|55|미혼|제주|주부|3000|2006|C|3300
Z0038|여|20|기혼|울산|학생|4500|2012|C|4950
Z0039|여|19|기혼|충북|프리랜서|3500|2009|C|4200
Z0040|여|57|기혼|경남|전문직|3000|2001|H|3900
Z0041|여|38|미혼|전북|주부|3500|2007|A|4200
Z0042|남|37|미혼|전북|공무원|3500|2004|F|4550
Z0043|여|59|미혼|전북|공무원|4500|2005|A|5850
Z0044|여|52|미혼|부산|공무원|4000|2001|F|4701
Z0045|여|23|미혼|강원|전문직|3000|2016|F|4634
Z0046|여|49|미혼|서울|학생|3500|2012|F|4200
Z0047|남|45|미혼|대전|주부|4000|2009|B|4800
Z0048|남|20|미혼|강원|회사원|4500|2012|E|4950
Z0049|여|60|기혼|충남|개인사업|3000|2002|H|3300
Z0050|남|20|미혼|울산|회사원|2500|2012|D|3000
Z0051|여|66|미혼|서울|공무원|3500|2009|A|4550
Z0052|여|27|기혼|서울|학생|3500|2008|B|5137
Z0053|남|53|미혼|인천|프리랜서|3500|2008|E|4200
Z0054|여|57|기혼|세종|주부|3500|2006|C|3850
Z0055|여|64|미혼|부산|공무원|4000|2010|B|4800
Z0056|여|43|미혼|전북|공무원|3000|2007|G|3300
Z0057|여|30|미혼|서울|회사원|4000|2013|H|4800
Z0058|남|58|기혼|대전|회사원|3500|2010|E|3850
Z0059|여|20|기혼|충북|개인사업|4000|2006|H|5200
Z0060|남|61|미혼|경기|전문직|3500|2003|C|5352
Z0061|여|21|미혼|광주|회사원|4500|2010|E|5697
Z0062|남|51|미혼|인천|프리랜서|4000|2003|C|4800
Z0063|여|17|기혼|대전|회사원|3500|2016|G|4550
Z0064|남|42|미혼|대전|회사원|3500|2009|B|4550
Z0065|남|63|기혼|부산|공무원|3500|2013|A|4550
Z0066|남|62|기혼|부산|전문직|3500|2010|E|4550
Z0067|남|36|미혼|충북|주부|3500|2006|B|3850
Z0068|남|48|미혼|제주|주부|3000|2012|G|3900
Z0069|여|35|기혼|충북|전문직|3000|2005|D|3756
Z0070|남|67|기혼|경남|학생|3000|2002|E|3600
Z0071|여|34|미혼|충북|주부|4000|2006|D|4800
Z0072|여|35|기혼|부산|학생|3500|2000|B|3850
Z0073|여|33|기혼|부산|전문직|3000|2005|H|4239
Z0074|남|57|미혼|세종|개인사업|3000|2009|B|3900
Z0075|여|49|기혼|인천|주부|4000|2013|G|5200
Z0076|여|59|기혼|강원|개인사업|3500|2001|D|3850
Z0077|여|64|미혼|전북|주부|3500|2010|B|4550
Z0078|남|67|미혼|광주|주부|3500|2016|E|4550
Z0079|남|63|기혼|경북|학생|4000|2004|E|4800
Z0080|남|57|기혼|경기|회사원|3500|2010|F|3850
Z0081|남|22|미혼|전남|전문직|2500|2016|H|3000
Z0082|남|53|미혼|세종|개인사업|3500|2015|B|4200
Z0083|남|30|기혼|충북|학생|3000|2001|G|3600
Z0084|여|54|미혼|세종|학생|3500|2009|F|4550
Z0085|여|22|기혼|전남|프리랜서|3000|2003|F|3900
Z0086|여|38|기혼|충북|주부|3500|2007|D|4200
Z0087|남|44|미혼|대전|프리랜서|4000|2000|H|4506
Z0088|남|63|기혼|전북|개인사업|3500|2004|C|4550
Z0089|여|17|미혼|서울|개인사업|4000|2013|A|4628
Z0090|남|25|미혼|부산|주부|3500|2013|B|4200
Z0091|남|18|기혼|울산|공무원|4000|2004|F|5200
Z0092|남|47|미혼|대구|개인사업|3500|2016|D|4610
Z0093|여|57|미혼|세종|전문직|4000|2006|F|4400
Z0094|여|39|미혼|울산|전문직|3000|2011|B|3900
Z0095|여|68|기혼|부산|회사원|4000|2010|G|5356
Z0096|여|47|기혼|광주|프리랜서|3500|2013|A|3850
Z0097|남|18|미혼|경북|전문직|2500|2009|B|2750
Z0098|여|55|기혼|충북|프리랜서|3000|2010|B|3600
Z0099|여|69|미혼|경북|공무원|4000|2008|F|4800
Z0100|남|59|미혼|경기|공무원|3000|2013|E|3600
